date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2007-05-15,Maize - Wholesale,MT,cereals and tubers,249.619,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2007-06-15,Maize - Wholesale,MT,cereals and tubers,222.75,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2007-07-15,Maize - Wholesale,MT,cereals and tubers,228.78,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2007-08-15,Maize - Wholesale,MT,cereals and tubers,214.867,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2007-09-15,Maize - Wholesale,MT,cereals and tubers,203.749,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2007-10-15,Maize - Wholesale,MT,cereals and tubers,208.5,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2007-11-15,Maize - Wholesale,MT,cereals and tubers,254.695,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2007-12-15,Maize - Wholesale,MT,cereals and tubers,274.695,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-01-15,Maize - Wholesale,MT,cereals and tubers,305.337,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-02-15,Maize - Wholesale,MT,cereals and tubers,289.624,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-03-15,Maize - Wholesale,MT,cereals and tubers,343.003,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-04-15,Maize - Wholesale,MT,cereals and tubers,404.272,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-05-15,Maize - Wholesale,MT,cereals and tubers,504.076,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-06-15,Maize - Wholesale,MT,cereals and tubers,597.963,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-07-15,Maize - Wholesale,MT,cereals and tubers,560.672,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-08-15,Maize - Wholesale,MT,cereals and tubers,415.881,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-09-15,Maize - Wholesale,MT,cereals and tubers,494.57,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-10-15,Maize - Wholesale,MT,cereals and tubers,604.89,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-11-15,Maize - Wholesale,MT,cereals and tubers,642.789,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2008-12-15,Maize - Wholesale,MT,cereals and tubers,605.785,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-01-15,Maize - Wholesale,MT,cereals and tubers,503.449,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-02-15,Maize - Wholesale,MT,cereals and tubers,497.88,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-03-15,Maize - Wholesale,MT,cereals and tubers,544.409,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-04-15,Maize - Wholesale,MT,cereals and tubers,753.359,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-05-15,Maize - Wholesale,MT,cereals and tubers,715.923,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-06-15,Maize - Wholesale,MT,cereals and tubers,632.0081,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-07-15,Maize - Wholesale,MT,cereals and tubers,640.444,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-08-15,Maize - Wholesale,MT,cereals and tubers,602.5601,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-09-15,Maize - Wholesale,MT,cereals and tubers,590.94,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-10-15,Maize - Wholesale,MT,cereals and tubers,658.58,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-11-15,Maize - Wholesale,MT,cereals and tubers,633.1281,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2009-12-15,Maize - Wholesale,MT,cereals and tubers,647.735,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-01-15,Maize - Wholesale,MT,cereals and tubers,383.259,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-02-15,Maize - Wholesale,MT,cereals and tubers,325.278,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-03-15,Maize - Wholesale,MT,cereals and tubers,291.882,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-04-15,Maize - Wholesale,MT,cereals and tubers,326.177,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-05-15,Maize - Wholesale,MT,cereals and tubers,305.416,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-06-15,Maize - Wholesale,MT,cereals and tubers,275.932,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-07-15,Maize - Wholesale,MT,cereals and tubers,262.429,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-08-15,Maize - Wholesale,MT,cereals and tubers,236.347,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-09-15,Maize - Wholesale,MT,cereals and tubers,269.005,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-10-15,Maize - Wholesale,MT,cereals and tubers,300.808,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-11-15,Maize - Wholesale,MT,cereals and tubers,394.266,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-12-15,Maize - Wholesale,MT,cereals and tubers,444.927,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-01-15,Maize - Wholesale,MT,cereals and tubers,539.455,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-02-15,Maize - Wholesale,MT,cereals and tubers,474.795,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-03-15,Maize - Wholesale,MT,cereals and tubers,664.998,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-04-15,Maize - Wholesale,MT,cereals and tubers,647.1721,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-05-15,Maize - Wholesale,MT,cereals and tubers,658.5731,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-06-15,Maize - Wholesale,MT,cereals and tubers,663.538,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-07-15,Maize - Wholesale,MT,cereals and tubers,1191.26,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-08-15,Maize - Wholesale,MT,cereals and tubers,1033.9191,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-09-15,Maize - Wholesale,MT,cereals and tubers,657.501,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-10-15,Maize - Wholesale,MT,cereals and tubers,645.205,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-11-15,Maize - Wholesale,MT,cereals and tubers,745.288,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2011-12-15,Maize - Wholesale,MT,cereals and tubers,594.51,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-01-15,Maize - Wholesale,MT,cereals and tubers,575.376,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-02-15,Maize - Wholesale,MT,cereals and tubers,591.3521,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-03-15,Maize - Wholesale,MT,cereals and tubers,687.007,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-04-15,Maize - Wholesale,MT,cereals and tubers,906.374,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-05-15,Maize - Wholesale,MT,cereals and tubers,951.397,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-06-15,Maize - Wholesale,MT,cereals and tubers,974.9011,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-07-15,Maize - Wholesale,MT,cereals and tubers,943.465,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-08-15,Maize - Wholesale,MT,cereals and tubers,670.346,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-09-15,Maize - Wholesale,MT,cereals and tubers,546.604,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-10-15,Maize - Wholesale,MT,cereals and tubers,638.8961,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-11-15,Maize - Wholesale,MT,cereals and tubers,656.565,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2012-12-15,Maize - Wholesale,MT,cereals and tubers,749.571,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-01-15,Maize - Wholesale,MT,cereals and tubers,778.116,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-02-15,Maize - Wholesale,MT,cereals and tubers,773.496,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-03-15,Maize - Wholesale,MT,cereals and tubers,874.225,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-04-15,Maize - Wholesale,MT,cereals and tubers,796.848,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-05-15,Maize - Wholesale,MT,cereals and tubers,661.052,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-06-15,Maize - Wholesale,MT,cereals and tubers,656.64,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-07-15,Maize - Wholesale,MT,cereals and tubers,693.821,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-08-15,Maize - Wholesale,MT,cereals and tubers,683.571,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-09-15,Maize - Wholesale,MT,cereals and tubers,828.6771,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-10-15,Maize - Wholesale,MT,cereals and tubers,776.1801,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-11-15,Maize - Wholesale,MT,cereals and tubers,975.8591,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2013-12-15,Maize - Wholesale,MT,cereals and tubers,742.322,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-01-15,Maize - Wholesale,MT,cereals and tubers,658.239,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-02-15,Maize - Wholesale,MT,cereals and tubers,668.3961,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-03-15,Maize - Wholesale,MT,cereals and tubers,777.564,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-04-15,Maize - Wholesale,MT,cereals and tubers,815.869,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-05-15,Maize - Wholesale,MT,cereals and tubers,852.2941,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-06-15,Maize - Wholesale,MT,cereals and tubers,853.0991,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-07-15,Maize - Wholesale,MT,cereals and tubers,711.134,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-08-15,Maize - Wholesale,MT,cereals and tubers,551.341,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-09-15,Maize - Wholesale,MT,cereals and tubers,528.853,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-10-15,Maize - Wholesale,MT,cereals and tubers,507.468,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-11-15,Maize - Wholesale,MT,cereals and tubers,465.625,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2014-12-15,Maize - Wholesale,MT,cereals and tubers,461.558,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-01-15,Maize - Wholesale,MT,cereals and tubers,498.395,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-02-15,Maize - Wholesale,MT,cereals and tubers,496.787,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-03-15,Maize - Wholesale,MT,cereals and tubers,601.0891,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-04-15,Maize - Wholesale,MT,cereals and tubers,803.389,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-05-15,Maize - Wholesale,MT,cereals and tubers,828.0861,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-06-15,Maize - Wholesale,MT,cereals and tubers,856.118,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-07-15,Maize - Wholesale,MT,cereals and tubers,878.7211,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-08-15,Maize - Wholesale,MT,cereals and tubers,632.9091,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-09-15,Maize - Wholesale,MT,cereals and tubers,772.7291,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-10-15,Maize - Wholesale,MT,cereals and tubers,825.822,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-11-15,Maize - Wholesale,MT,cereals and tubers,897.0471,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2015-12-15,Maize - Wholesale,MT,cereals and tubers,954.085,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-01-15,Maize - Wholesale,MT,cereals and tubers,648.971,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-02-15,Maize - Wholesale,MT,cereals and tubers,743.63,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-03-15,Maize - Wholesale,MT,cereals and tubers,771.074,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-04-15,Maize - Wholesale,MT,cereals and tubers,837.113,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-05-15,Maize - Wholesale,MT,cereals and tubers,923.306,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-06-15,Maize - Wholesale,MT,cereals and tubers,947.423,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-07-15,Maize - Wholesale,MT,cereals and tubers,805.8,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-08-15,Maize - Wholesale,MT,cereals and tubers,810.178,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-09-15,Maize - Wholesale,MT,cereals and tubers,1001.72,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-10-15,Maize - Wholesale,MT,cereals and tubers,998.8671,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-11-15,Maize - Wholesale,MT,cereals and tubers,1180.9661,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2016-12-15,Maize - Wholesale,MT,cereals and tubers,1235.2361,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-01-15,Maize - Wholesale,MT,cereals and tubers,1204.2941,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-02-15,Maize - Wholesale,MT,cereals and tubers,1141.6691,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-03-15,Maize - Wholesale,MT,cereals and tubers,1541.77,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-04-15,Maize - Wholesale,MT,cereals and tubers,1545.149,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-05-15,Maize - Wholesale,MT,cereals and tubers,1654.8591,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-06-15,Maize - Wholesale,MT,cereals and tubers,1033.8831,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-07-15,Maize - Wholesale,MT,cereals and tubers,859.694,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-08-15,Maize - Wholesale,MT,cereals and tubers,897.1981,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-09-15,Maize - Wholesale,MT,cereals and tubers,1022.2401,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-10-15,Maize - Wholesale,MT,cereals and tubers,829.475,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-11-15,Maize - Wholesale,MT,cereals and tubers,753.743,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2017-12-15,Maize - Wholesale,MT,cereals and tubers,716.9951,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-01-15,Maize - Wholesale,MT,cereals and tubers,782.149,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-02-15,Maize - Wholesale,MT,cereals and tubers,740.88,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-03-15,Maize - Wholesale,MT,cereals and tubers,694.918,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-04-15,Maize - Wholesale,MT,cereals and tubers,710.4351,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-05-15,Maize - Wholesale,MT,cereals and tubers,684.768,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-06-15,Maize - Wholesale,MT,cereals and tubers,722.436,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-07-15,Maize - Wholesale,MT,cereals and tubers,541.662,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-08-15,Maize - Wholesale,MT,cereals and tubers,435.025,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-09-15,Maize - Wholesale,MT,cereals and tubers,421.468,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-10-15,Maize - Wholesale,MT,cereals and tubers,503.018,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-11-15,Maize - Wholesale,MT,cereals and tubers,639.387,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2018-12-15,Maize - Wholesale,MT,cereals and tubers,648.285,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-01-15,Maize - Wholesale,MT,cereals and tubers,725.902,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-02-15,Maize - Wholesale,MT,cereals and tubers,814.403,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-03-15,Maize - Wholesale,MT,cereals and tubers,789.91,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-04-15,Maize - Wholesale,MT,cereals and tubers,1084.6171,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-05-15,Maize - Wholesale,MT,cereals and tubers,1154.551,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-06-15,Maize - Wholesale,MT,cereals and tubers,1145.4701,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-07-15,Maize - Wholesale,MT,cereals and tubers,1143.91,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-08-15,Maize - Wholesale,MT,cereals and tubers,882.5991,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-09-15,Maize - Wholesale,MT,cereals and tubers,904.811,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-10-15,Maize - Wholesale,MT,cereals and tubers,1049.967,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-11-15,Maize - Wholesale,MT,cereals and tubers,1140.937,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2019-12-15,Maize - Wholesale,MT,cereals and tubers,1246.9431,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2020-01-15,Maize - Wholesale,MT,cereals and tubers,1107.921,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2020-02-15,Maize - Wholesale,MT,cereals and tubers,920.3441,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2020-03-15,Maize - Wholesale,MT,cereals and tubers,945.451,UGX,Uganda,Kampala,42182,Owino,258,51,14,18,1,258_51_14_18,
2010-01-15,Maize - Retail,KG,cereals and tubers,725.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-02-15,Maize - Retail,KG,cereals and tubers,590.91,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-03-15,Maize - Retail,KG,cereals and tubers,599.29,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-04-15,Maize - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-05-15,Maize - Retail,KG,cereals and tubers,769.23,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-06-15,Maize - Retail,KG,cereals and tubers,700.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-07-15,Maize - Retail,KG,cereals and tubers,608.33,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-08-15,Maize - Retail,KG,cereals and tubers,553.85,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-09-15,Maize - Retail,KG,cereals and tubers,597.69,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-10-15,Maize - Retail,KG,cereals and tubers,676.92,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-11-15,Maize - Retail,KG,cereals and tubers,715.38,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2010-12-15,Maize - Retail,KG,cereals and tubers,700.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-01-15,Maize - Retail,KG,cereals and tubers,650.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-02-15,Maize - Retail,KG,cereals and tubers,600.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-03-15,Maize - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-04-15,Maize - Retail,KG,cereals and tubers,1050.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-05-15,Maize - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-06-15,Maize - Retail,KG,cereals and tubers,850.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-07-15,Maize - Retail,KG,cereals and tubers,950.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-08-15,Maize - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-09-15,Maize - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-10-15,Maize - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-11-15,Maize - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2011-12-15,Maize - Retail,KG,cereals and tubers,950.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-01-15,Maize - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-02-15,Maize - Retail,KG,cereals and tubers,1150.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-03-15,Maize - Retail,KG,cereals and tubers,1150.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-04-15,Maize - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-05-15,Maize - Retail,KG,cereals and tubers,1450.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-06-15,Maize - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-07-15,Maize - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-08-15,Maize - Retail,KG,cereals and tubers,1150.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-09-15,Maize - Retail,KG,cereals and tubers,950.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-10-15,Maize - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-11-15,Maize - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2012-12-15,Maize - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
2013-01-15,Maize - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kampala,42182,Owino,258,51,15,5,1,258_51_15_5,
